m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
-0.05114784406779671,16.615647348187466,-22.764491027580853,37.24237205364436,-47.092269443055066,57.00346164290269,-64.85858674147208,71.79857030961325,-77.61959117405324,82.68082103520918
0.2755082169491523,19.804361314737378,-29.03466071063613,47.285398356548264,-61.50848197644082,74.34766061287607,-85.00925127062972,94.0890289193712,-101.80806715822013,108.44700068153746
0.7466400203389829,19.840571063239224,-19.763022995215678,38.52641120752067,-45.91051923150405,57.38192550586971,-64.39420320147158,71.87651748111327,-77.40390272514772,82.64851193236557
1.2051170915254228,20.75955270384486,27.847913102185657,44.85482780269831,57.69277205420757,69.65611099640051,79.59215192060103,88.07891879013971,95.30008415142986,101.5122112734525
1.1543930881355937,20.945785363325164,27.327746795050988,43.9304723530113,56.29022190306775,67.96686745081666,77.63126874900782,85.9131309777361,92.95354686385818,99.01395986622289
0.08348656271186423,18.10919261541032,-4.897567110413181,27.01865507869855,-13.421010832431403,34.947800115605176,22.476560005353726,41.29448643828354,33.22373577003521,46.13603298342221
-1.2262620949152532,18.264308989684945,-14.709137623393506,28.104833511196272,-30.550419463740607,37.99102769378778,-41.550944912517636,46.01933527131177,-49.07418158334313,52.10155800169116
-1.491537966101695,19.80387697796735,-15.250069648677428,32.772292489076754,-35.31248822946695,45.46658903510625,-49.68008191602479,55.81099776156789,-59.655206121671306,63.78989178475411
-0.8695138745762718,18.729533905095725,13.714136549948002,26.876159540253852,26.80712427356293,33.53416949894483,34.92974491960917,38.82934520451265,40.46057384350076,42.987329732842426
-0.3269139694915258,18.72987418017504,11.931634470752579,26.910783027159074,25.365558649510408,33.23038164947174,33.372088482761995,37.86936556067352,38.51121896448589,41.330733708799386
-0.2622973932203389,18.83052518800155,5.528372105391414,26.284513546527528,14.984601161223413,32.102081878533,22.208893992544677,36.65725511920427,27.712612647844203,40.24047641297547
-0.9987599457627119,18.43319857915631,-13.300840869255643,25.779876520243917,-24.794483971444336,31.92754218505723,-32.70207213792134,37.047393762543216,-38.38987975865354,41.2498598614992
-2.4802533254237304,19.550026170793192,-19.49740849785993,30.925299122260526,-36.079683664282165,43.60134998750517,-49.09826479822119,54.33368162372865,-58.66431370054742,62.48491375673814
-3.112456250847457,21.198717462981087,-22.12891508680138,33.61899093631978,-37.265844640484545,44.38206409521084,-47.88609734009819,52.51050383008131,-55.3678569773893,58.539662056642555
-1.5731843525423714,19.813480299422338,-10.772718411601518,29.95109995855445,21.607580858249417,39.168730002493454,36.649927572992496,46.60455634170051,46.11624632389354,52.40800925433215
0.8684167830508479,19.726288491272925,12.262357905843702,29.255654956897686,27.513795284830906,37.54163588786967,38.367063337433805,44.24511016055947,45.7251257698141,49.44045150236546
2.2359324847457644,21.02362574000507,22.70054840717095,40.55549999282279,49.49158249682292,61.048866348370325,68.98504927005641,76.67990927996357,82.75599803661055,88.24048966486166
2.3396683525423745,23.92363817847324,34.290765558244345,58.75082944478335,75.7979653069995,92.34921359237049,105.40613807831247,116.80909217384416,126.34906402180331,134.6168379251132
1.808297366101695,22.50681924669149,29.589021027694454,50.72463123417509,64.89527646897598,79.17447229960813,90.28670182268472,100.08292778095758,108.24172507603765,115.33100445530287
1.0680916271186442,19.25663982483757,13.074072777671608,27.829848375782795,26.924374007134546,35.994745597059456,37.77856504587359,43.142568643666465,45.500003140013014,48.94606984393738
0.8417196644067797,19.614711611610897,-5.052531053322616,28.01976524231796,-22.29152459365713,34.834263956796605,-32.30276623565846,40.17091511684519,-39.06977878658703,44.37216169779075
1.3228938169491526,20.960440378268224,17.62619425651025,34.52512817926347,38.46447594764464,48.86067669778599,54.10064116816116,60.66532051873464,65.11945401612753,69.63483480056718
1.5335893050847451,22.91675062739041,31.370347295075913,50.704781976656655,64.93889596928734,78.2844383111132,89.25518627350162,98.69264723896913,106.72088001699348,113.64777951633782
1.042286162711866,24.007764535581046,38.24222954778111,62.584121132382485,82.21068057177794,99.4861201443616,113.85589113237681,126.0365856239801,136.391347951922,145.28881320181017
0.4854805525423732,19.22428402489914,16.59130684968578,30.19712014983675,32.93289056336036,41.173380033664564,45.00271199668442,50.277356395926795,53.666530087030026,57.31229187871936
-0.01959222372881377,21.2019833122075,-27.803877714953114,46.68503682326635,-60.46824416827309,73.25515622177312,-83.76663402077739,92.7381808728452,-100.34985942423826,106.89767652667743
-0.5765119457627117,28.48893558011797,-55.77268960042563,89.76505063677004,-119.06985317886043,143.92534130726114,-164.7912426951487,182.40562318853952,-197.3972872677571,210.2730672555608
-0.514234281355932,24.20350469546827,-41.60618498048341,67.26259620104834,-88.9063128828356,107.4762739158498,-123.04760287885001,136.20054416912146,-147.39431726842744,157.00853969688697
0.11273094576271164,18.429965306356404,12.605674837717688,26.57885357870026,24.377667324783427,32.671905972727366,31.774276211912703,37.19205727402593,36.887613053636095,40.64196986617195
0.06795240338983012,24.943090282451692,34.6588671372203,57.1490340417233,74.22931112419465,89.86456387513675,102.78099850716983,113.7828744837622,123.12540097851642,131.15833650107822
-0.7188320542372885,24.12619399087395,27.811729050948067,50.51996415755632,63.70082855448266,77.78599333457473,88.63868847295531,98.23426943390996,106.24494108347713,113.19538907457775
-1.104021345762712,18.99708148709432,-14.169574271372381,26.803947870862597,-24.144725494100182,32.56253686993168,-30.53470699588438,36.835987427227785,-35.01929946059085,40.0765697462747
-1.0380560779661023,21.480577088071144,-30.207086217126438,48.000560361718435,-62.52607995101573,75.49853826474347,-86.38037094264142,95.60605013394826,-103.45985642513531,110.2076810382053
-1.0856629220338978,22.513611658555615,-29.906958210733233,48.141702504558474,-62.184083080022596,75.1214332453376,-85.89241239237518,95.06482789089935,-102.86810470405644,109.57664106504585
-0.9305871661016947,19.68600775665758,-12.834918069596776,28.467225204241046,-23.606810795654418,35.32612598775478,-32.54318901651961,40.772321631262024,-39.53599923289254,45.1665913183181
-0.5354800271186441,18.72561746201922,9.931992717965816,26.429332958224265,22.838207150042418,32.29782196155578,30.989447310038667,36.87395640877207,36.64999410519598,40.53960889231711
-0.5265871966101696,19.709177177595116,11.853361097061805,28.842184668244574,26.063629153860116,35.83866364365367,34.95505054023241,40.958587211462614,40.80938885032176,44.75142772045497
-0.5385076847457633,20.23604578371437,11.350456617829854,30.121824538360656,27.02506540022185,37.528954137806934,36.78827637580524,43.06271230118854,43.23846615997573,47.28172502560614
0.02302847796610085,19.116479540149236,13.008276654722057,29.932028551244798,30.411059752429615,39.98148930616933,42.46139764859213,48.27116160629196,50.924301939567016,54.78699320819101
0.18694502033898183,17.95789956873299,7.896787064297307,24.964902498854137,18.851673070515602,30.68137120813027,27.40874719655859,35.234092888860566,33.5093104307042,38.81339216399708
-0.790136328813559,18.07974725998508,-14.753910890330356,27.41975396113044,-29.590476485337497,36.56218179854179,-39.71642033262556,43.91897678110659,-46.652050330282236,49.47656553632137
-1.600235322033898,20.518041664118545,-23.508652145855173,37.713311819901996,-47.37811306849545,57.1460903479024,-65.17470830955864,72.10638964657622,-78.00227619340059,83.08269147015328
-1.0634022779661028,21.59446173782617,-21.38924581074666,36.18997186664041,-43.725631834561085,53.09878156072327,-60.28275687361502,66.74400950942523,-72.16448432110825,76.87080066732663
0.11817036949152569,19.329596732653123,-13.580657650576649,27.579471991770856,-25.66550173844985,33.836392788342316,-33.253328850364134,38.495255647044,-38.420118819911934,42.01820901246349
0.8285478847457632,21.638025474031743,26.974652275789246,46.37251605608789,59.49607298016735,72.34841106461342,82.62188635869713,91.519064050129,99.01167358590233,105.48054252798813
0.6827166576271179,23.275250461773208,37.57879563381475,60.99728877347799,80.4241900344513,97.23631515720474,111.31407363490526,123.2134637908039,133.33934156538533,142.03682495089595
-0.004508013559322226,19.390610980570653,20.548146560081,38.04492608488193,47.31309213647585,58.166293585468814,66.10090431906293,73.37047215518069,79.30126576971186,84.51942149199056
-0.08511433898305049,18.493824954699594,-8.78308278547115,25.829691645246058,-22.260125790178254,31.87309953497592,-31.17710800737362,36.6587604626795,-37.033059284671474,40.39741075590515
1.1377583457627114,19.48122166052378,9.728356816977643,27.033337765463866,13.799898596385129,32.861781578345116,-22.104379625230877,37.22856648766766,-29.577760205190735,40.527592634908316
2.2823160711864423,18.98544987449781,16.01425285828113,27.089566306259957,28.30499873605666,34.93274223427158,37.63254844692685,41.82020751327036,44.46268393992241,47.355384533230136
1.6547111186440662,18.448106758784217,16.56693337925009,26.673491119189055,29.46623921721821,35.06833023389014,38.50941715667898,42.14389212905153,44.990856026305686,47.59399135527823
-0.18683890847457596,18.554779483724797,13.786992782679302,26.626798848592422,26.59327842519697,33.785585838880294,35.29959881681218,39.7447478233155,41.58294805342948,44.53886393560539
-1.57540353559322,19.319710245133127,-14.507884960278744,28.336356078794093,-29.093757256821693,36.5330334167668,-39.01029045887249,43.36726607481998,-45.85311252737065,48.75710227601917
-1.7331255152542377,19.470862162764508,-15.713355753704441,28.31493250210852,-30.578945272654938,37.692587194139165,-41.613959285715616,46.14362131307893,-49.59126760201227,52.81240897514642
-0.5478569864406783,20.617624696586148,-14.657923106964951,34.12961324450747,-35.58132319742264,47.72330271186113,-51.097814389155644,58.664386889219394,-61.9834010112593,67.00862753507074
1.3475851186440682,20.41433838219304,18.681704690683144,32.85011757762175,32.5185379502836,44.044793997559225,42.674355740614644,52.49492506979258,50.52925283405412,58.766471695955566
2.2939623152542374,19.90012694294406,17.54733017978416,27.68690365205058,28.691508575216773,34.33699016696613,36.24701388813788,39.69249524696596,41.55887706234822,43.87624003111474
1.6329261593220368,20.325585142846563,16.802196880898986,27.252885982593135,27.117572292028573,32.65395746143894,33.859366410311786,37.19651073738609,38.76335146541074,41.04948791425805
0.7644730711864415,20.713038942402772,15.522419544051825,30.32803552679253,30.80733665192785,39.83040438395527,42.644597307199625,48.20344184693227,51.213687307815825,54.925339107279264
0.5673117084745765,20.373871818214774,12.39359564517077,29.607556215371,24.219188203811626,37.41132033129056,34.56577945121726,43.7023610387168,42.54911576264905,48.69796624640911
0.2068939728813561,19.72734824202459,-13.489329331214455,28.998468942999505,-28.911748690334512,37.78878023771342,-39.89857378242888,45.390157424836886,-47.84836622148287,51.51969906708547
-0.5117017966101696,18.12694369331862,-15.308222717025517,27.455427613751898,-30.304680908113237,37.447049799253854,-41.45825245929751,46.13278528195497,-49.57996343953584,52.88587490329665
-0.57407206440678,18.39127114220375,-14.454504282517997,26.43630954187225,-25.967473395713355,33.12300093892666,-33.48569475231656,38.352954934438216,-38.81787864812488,42.376891211174566
0.11940237288135572,19.869936822024044,-11.65514074727512,30.676114569764874,-29.329908010607298,39.96581477316848,-40.814204447725324,47.20009613695928,-48.51331921069716,52.70082753165694
0.6568404915254239,19.891927295149273,18.888972468222367,31.84843991709269,34.86539011272784,42.01942094725799,45.344579832352316,49.782164712499224,52.609795929252364,55.658014130374745
0.704296335593221,20.08446300114502,21.04794793638425,34.3225635703941,40.8226034756395,49.112787120715616,55.32066945217093,61.11361528559693,65.94338151202552,70.20336779775876
0.4387705694915257,20.69060300959965,15.8247276592593,30.037079767682613,30.063025900796603,37.731505911920706,39.433532110868036,43.98625330530874,46.035454064033544,49.06293567609024
0.006532928813560106,23.20575921042823,22.78078848605298,38.986118999922496,46.097810035926045,55.69767819394485,62.72232771931747,69.30955303368123,74.77861502510056,79.60089279349839
-0.1288934542372877,22.831051010071302,-12.203758987584646,35.667747877980005,-34.74986999518496,47.986211053894394,-50.56607282488462,58.2397972225988,-61.37072977446666,66.29343605439497
0.30334177966101694,21.11472239549167,13.187645288108119,31.21821583627473,28.838686020511624,40.21212400503643,39.86046594163317,47.43487964849167,47.678383405602176,53.014575142643366
0.545915423728813,20.494088197705157,-10.483208519354589,31.252513578857542,-25.66972620482536,40.565963126994276,-37.93765203347724,47.78325011134853,-46.707024287265554,53.30128063368564
-0.1952552203389832,19.236391957375247,-11.099204149096701,28.8624109942402,-16.00355353249316,37.285145778169415,30.206339688463434,43.8656163708843,40.17713800337883,48.90137112061095
-1.447620688135593,18.682675057792505,-17.497874067544835,29.176737951027185,-31.458173222240962,39.020933647164426,-42.18849813138243,47.22626782016036,-50.181695663880895,53.70366505356446
-2.0599563423728813,22.234293133933956,-27.88412645311683,43.750883801928566,-53.367689332966165,63.6116452831115,-71.26775771860977,78.22441452675388,-83.94583128878618,88.99650420425858
-1.5131498338983054,24.00002299366185,-27.307721093927388,47.253172136205215,-57.505493905072434,70.56410270259403,-79.71421060696115,88.49564715740743,-95.53547088225872,101.82748028942044
