0.04000000,0.04000000,0.04000000,0.04000000,0.04000000,0.04000000,0.04000000,0.04000000,0.04000000,0.04000000
0.04000029,0.04003142,0.04006254,0.04009364,0.04012472,0.04015579,0.04018685,0.04021788,0.04024890,0.04027991
0.04000285,0.04006539,0.04012787,0.04019030,0.04025266,0.04031497,0.04037722,0.04043941,0.04050153,0.04056359
0.04000931,0.04010311,0.04019669,0.04029005,0.04038320,0.04047614,0.04056888,0.04066142,0.04075375,0.04084590
0.04001132,0.04013641,0.04026104,0.04038519,0.04050888,0.04063210,0.04075485,0.04087715,0.04099899,0.04112037
0.04000867,0.04016526,0.04032132,0.04047686,0.04063188,0.04078642,0.04094048,0.04109409,0.04124724,0.04139996
0.04000690,0.04019412,0.04038057,0.04056630,0.04075135,0.04093577,0.04111961,0.04130293,0.04148576,0.04166817
0.04000494,0.04022361,0.04044137,0.04065828,0.04087443,0.04108991,0.04130480,0.04151920,0.04173321,0.04194691
0.04000310,0.04025247,0.04050080,0.04074816,0.04099462,0.04124025,0.04148513,0.04172933,0.04197294,0.04221602
0.04001574,0.04029600,0.04057498,0.04085272,0.04112929,0.04140473,0.04167909,0.04195241,0.04222473,0.04249608
0.04001908,0.04032919,0.04063763,0.04094446,0.04124974,0.04155355,0.04185595,0.04215703,0.04245684,0.04275547
0.04003453,0.04037421,0.04071179,0.04104732,0.04138089,0.04171257,0.04204242,0.04237052,0.04269692,0.04302167
0.04002991,0.04039952,0.04076631,0.04113043,0.04149205,0.04185133,0.04220846,0.04256362,0.04291701,0.04326884
0.04003075,0.04042974,0.04082542,0.04121801,0.04160773,0.04199481,0.04237946,0.04276185,0.04314219,0.04352063
0.04003889,0.04046579,0.04088873,0.04130791,0.04172347,0.04213550,0.04254409,0.04294925,0.04335098,0.04374924
0.04003918,0.04049575,0.04094813,0.04139648,0.04184093,0.04228157,0.04271845,0.04315161,0.04358109,0.04400689
0.04004061,0.04052481,0.04100376,0.04147768,0.04194673,0.04241101,0.04287060,0.04332549,0.04377566,0.04422102
0.04004329,0.04055704,0.04106442,0.04156576,0.04206137,0.04255152,0.04303643,0.04351629,0.04399124,0.04446135
0.04003701,0.04058273,0.04112164,0.04165418,0.04218075,0.04270172,0.04321740,0.04372805,0.04423385,0.04473490
0.04002841,0.04060308,0.04117039,0.04173082,0.04228483,0.04283290,0.04337542,0.04391278,0.04444526,0.04497307
0.04001868,0.04062213,0.04121740,0.04180504,0.04238557,0.04295952,0.04352738,0.04408960,0.04464657,0.04519858
0.04001853,0.04065264,0.04127806,0.04189531,0.04250485,0.04310711,0.04370243,0.04429110,0.04487329,0.04544906
0.04002209,0.04068433,0.04133650,0.04197927,0.04261331,0.04323921,0.04385759,0.04446895,0.04507379,0.04567247
0.04002589,0.04071696,0.04139742,0.04206804,0.04272955,0.04338261,0.04402786,0.04466589,0.04529725,0.04592247
0.04002535,0.04074281,0.04144877,0.04214410,0.04282956,0.04350591,0.04417382,0.04483392,0.04548675,0.04613274
0.04001986,0.04076674,0.04150139,0.04222473,0.04293761,0.04364082,0.04433514,0.04502122,0.04569967,0.04637091
0.04000516,0.04078182,0.04154511,0.04229609,0.04303581,0.04376528,0.04448549,0.04519738,0.04590182,0.04659954
0.04001669,0.04082026,0.04160966,0.04238620,0.04315120,0.04390598,0.04465187,0.04539011,0.04612185,0.04684808
0.04001885,0.04084907,0.04166358,0.04246375,0.04325089,0.04402626,0.04479105,0.04554633,0.04629301,0.04703178
0.04002658,0.04088298,0.04172307,0.04254845,0.04336053,0.04416063,0.04494993,0.04572941,0.04649990,0.04726196
0.04002545,0.04091114,0.04177909,0.04263088,0.04346789,0.04429133,0.04510224,0.04590147,0.04668963,0.04746708
0.04003217,0.04094631,0.04184074,0.04271708,0.04357677,0.04442102,0.04525087,0.04606712,0.04687034,0.04766082
0.04003331,0.04097683,0.04189938,0.04280247,0.04368735,0.04455506,0.04540645,0.04624215,0.04706260,0.04786803
0.04002754,0.04099764,0.04194521,0.04287185,0.04377879,0.04466690,0.04553683,0.04638906,0.04722387,0.04804142
0.04001715,0.04101424,0.04198740,0.04293836,0.04386851,0.04477891,0.04567045,0.04654388,0.04739986,0.04823901
0.04001495,0.04103792,0.04203567,0.04301034,0.04396350,0.04489632,0.04580964,0.04670406,0.04758002,0.04843787
0.04001907,0.04107140,0.04209731,0.04309915,0.04407865,0.04503708,0.04597538,0.04689419,0.04779397,0.04867497
0.04001586,0.04109564,0.04214754,0.04317408,0.04417704,0.04515762,0.04611659,0.04705434,0.04797103,0.04886658
0.04000727,0.04111630,0.04219507,0.04324614,0.04427130,0.04527174,0.04624818,0.04720100,0.04813033,0.04903610
0.03999636,0.04113230,0.04223759,0.04331562,0.04436888,0.04539908,0.04640729,0.04739407,0.04835956,0.04930359
